state_id,algorithm,score,fraction_used_connections,number_routes,total_minutes,is_solution,sleeper_string,start_state,mutation,runtime
917,hill_climber_light_valid_start,8824.0,1.0,7,476.0,True,8824.0	1.0	7	476.0	False;False;False	train_194:Zaandam>Castricum>Alkmaar>Den Helder;train_195:Haarlem>Beverwijk>Zaandam>Hoorn>Alkmaar;train_197:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_201:Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_202:Amsterdam Zuid>Amsterdam Amstel;train_203:Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Beverwijk>Castricum;train_204:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Rotterdam Alexander>Rotterdam Centraal>Dordrecht,valid,light,0.06778883934020996
918,hill_climber_light_valid_start,8993.0,1.0,6,407.0,True,8993.0	1.0	6	407.0	False;False;False	train_1:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid;train_2:Haarlem>Beverwijk>Castricum>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Alphen a/d Rijn>Gouda;train_3:Alkmaar>Den Helder;train_4:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal;train_5:Den Haag Centraal>Delft>Den Haag Centraal;train_6:Beverwijk>Zaandam>Hoorn>Alkmaar>Castricum,valid,light,0.04955029487609863
919,hill_climber_light_valid_start,8833.0,1.0,7,467.0,True,8833.0	1.0	7	467.0	False;False;False	train_242:Zaandam>Hoorn;train_243:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft;train_244:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk>Zaandam>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal;train_248:Leiden Centraal>Den Haag Centraal>Gouda>Den Haag Centraal>Delft;train_249:Beverwijk>Castricum>Alkmaar>Den Helder;train_251:Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk;train_252:Zaandam>Castricum>Alkmaar>Hoorn>Alkmaar>Hoorn,valid,light,0.07255816459655762
920,hill_climber_light_valid_start,8860.0,1.0,7,440.0,True,8860.0	1.0	7	440.0	False;False;False	train_1:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal;train_2:Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Castricum>Beverwijk;train_4:Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Alphen a/d Rijn>Gouda;train_8:Amsterdam Amstel>Amsterdam Zuid;train_10:Den Haag Centraal>Delft;train_11:Castricum>Alkmaar>Den Helder>Alkmaar>Hoorn;train_12:Haarlem>Beverwijk>Zaandam>Hoorn,valid,light,0.0499875545501709
921,hill_climber_light_valid_start,8875.0,1.0,7,425.0,True,8875.0	1.0	7	425.0	False;False;False	train_1:Den Helder>Alkmaar>Hoorn>Zaandam>Amsterdam Sloterdijk;train_2:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum;train_4:Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel;train_5:Beverwijk>Zaandam>Castricum>Alkmaar;train_6:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_7:Amsterdam Amstel>Amsterdam Zuid;train_8:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft,valid,light,0.05453610420227051
922,hill_climber_light_valid_start,8852.0,1.0,7,448.0,True,8852.0	1.0	7	448.0	False;False;False	train_125:Castricum>Alkmaar>Den Helder>Alkmaar>Hoorn;train_126:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Den Haag Centraal;train_127:Haarlem>Beverwijk>Castricum>Zaandam>Hoorn;train_128:Den Haag Centraal>Delft;train_130:Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid;train_132:Dordrecht>Rotterdam Centraal;train_133:Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam>Beverwijk,valid,light,0.0600590705871582
923,hill_climber_light_valid_start,8867.0,1.0,7,433.0,True,8867.0	1.0	7	433.0	False;False;False	train_1:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem;train_2:Zaandam>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Alkmaar;train_3:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal;train_4:Den Helder>Alkmaar;train_5:Castricum>Zaandam>Beverwijk>Castricum>Beverwijk>Castricum>Beverwijk;train_8:Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid;train_10:Zaandam>Hoorn>Alkmaar,valid,light,0.05243825912475586
924,hill_climber_light_valid_start,8850.0,1.0,7,450.0,True,8850.0	1.0	7	450.0	False;False;False	train_29:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid;train_37:Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum;train_44:Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem;train_45:Rotterdam Centraal>Dordrecht;train_48:Haarlem>Beverwijk>Zaandam>Hoorn>Alkmaar;train_49:Leiden Centraal>Den Haag Centraal>Delft;train_50:Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Castricum>Alkmaar>Den Helder,valid,light,0.05689382553100586
925,hill_climber_light_valid_start,8884.0,1.0,7,416.0,True,8884.0	1.0	7	416.0	False;False;False	train_1:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal;train_7:Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Zaandam>Hoorn;train_10:Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem;train_12:Den Haag Centraal>Delft>Den Haag Centraal;train_13:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda;train_14:Beverwijk>Castricum>Alkmaar>Den Helder;train_15:Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Castricum>Alkmaar>Hoorn,valid,light,0.054988861083984375
926,hill_climber_light_valid_start,8821.0,1.0,7,479.0,True,8821.0	1.0	7	479.0	False;False;False	train_3:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Heemstede-Aerdenhout>Haarlem;train_7:Zaandam>Castricum>Beverwijk>Castricum>Beverwijk>Castricum;train_15:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Amsterdam Zuid;train_16:Zaandam>Beverwijk>Haarlem>Amsterdam Sloterdijk>Zaandam>Hoorn;train_17:Castricum>Alkmaar>Den Helder>Alkmaar>Hoorn;train_19:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal;train_20:Gouda>Den Haag Centraal>Delft,valid,light,0.0547938346862793
927,hill_climber_light_valid_start,8919.0,1.0,7,381.0,True,8919.0	1.0	7	381.0	False;False;False	train_9:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn>Gouda;train_12:Rotterdam Centraal>Dordrecht;train_13:Hoorn>Zaandam>Amsterdam Sloterdijk>Haarlem>Beverwijk>Zaandam>Castricum;train_15:Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid;train_16:Alkmaar>Hoorn;train_17:Beverwijk>Castricum>Alkmaar>Den Helder;train_18:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal,valid,light,0.05454540252685547
928,hill_climber_light_valid_start,8855.0,1.0,7,445.0,True,8855.0	1.0	7	445.0	False;False;False	train_25:Beverwijk>Castricum>Alkmaar>Hoorn>Zaandam>Amsterdam Sloterdijk;train_27:Den Haag Centraal>Delft>Den Haag Centraal>Leiden Centraal;train_29:Alkmaar>Den Helder;train_30:Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk;train_31:Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Amsterdam Zuid;train_32:Haarlem>Beverwijk>Zaandam>Castricum>Alkmaar;train_33:Rotterdam Alexander>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda,valid,light,0.06003427505493164
929,hill_climber_light_valid_start,8884.0,1.0,7,416.0,True,8884.0	1.0	7	416.0	False;False;False	train_3:Den Helder>Alkmaar;train_16:Gouda>Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal;train_19:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal;train_20:Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Hoorn>Alkmaar>Castricum>Zaandam>Beverwijk;train_21:Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Castricum;train_23:Hoorn>Alkmaar;train_24:Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Schiphol Airport>Leiden Centraal,valid,light,0.05428814888000488
930,hill_climber_light_valid_start,8908.0,1.0,7,392.0,True,8908.0	1.0	7	392.0	False;False;False	train_23:Rotterdam Centraal>Dordrecht;train_25:Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda;train_28:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Den Haag Centraal;train_30:Castricum>Zaandam>Beverwijk;train_31:Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Alkmaar;train_33:Amsterdam Amstel>Amsterdam Zuid;train_34:Amsterdam Sloterdijk>Zaandam>Hoorn>Alkmaar>Den Helder,valid,light,0.05520892143249512
931,hill_climber_light_valid_start,8888.0,1.0,7,412.0,True,8888.0	1.0	7	412.0	False;False;False	train_129:Rotterdam Alexander>Gouda>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel;train_133:Amsterdam Zuid>Amsterdam Amstel;train_134:Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Beverwijk;train_135:Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Castricum>Zaandam;train_137:Dordrecht>Rotterdam Centraal;train_138:Castricum>Alkmaar>Den Helder;train_139:Alkmaar>Hoorn>Zaandam,valid,light,0.0629425048828125
932,hill_climber_light_valid_start,8767.0,1.0,7,533.0,True,8767.0	1.0	7	533.0	False;False;False	train_1:Castricum>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Alkmaar;train_3:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_4:Beverwijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_5:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_7:Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Alphen a/d Rijn>Gouda;train_9:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel;train_10:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Den Haag Centraal>Delft>Den Haag Centraal>Delft,valid,light,0.054120779037475586
933,hill_climber_light_valid_start,8863.0,1.0,7,437.0,True,8863.0	1.0	7	437.0	False;False;False	train_128:Den Haag Centraal>Gouda;train_132:Castricum>Zaandam>Hoorn>Alkmaar>Castricum>Beverwijk;train_136:Schiphol Airport>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Zaandam;train_139:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam;train_140:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal;train_141:Alkmaar>Den Helder;train_142:Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid,valid,light,0.06421375274658203
934,hill_climber_light_valid_start,8847.0,1.0,7,453.0,True,8847.0	1.0	7	453.0	False;False;False	train_167:Castricum>Alkmaar>Hoorn>Alkmaar>Hoorn;train_174:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Zaandam;train_175:Rotterdam Centraal>Dordrecht;train_178:Amsterdam Amstel>Amsterdam Zuid;train_179:Zaandam>Hoorn>Alkmaar>Den Helder;train_180:Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem;train_181:Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Beverwijk,valid,light,0.07007503509521484
935,hill_climber_light_valid_start,9106.0,1.0,5,394.0,True,9106.0	1.0	5	394.0	False;False;False	train_1:Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam>Beverwijk>Castricum>Alkmaar;train_2:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht;train_3:Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Castricum>Zaandam>Hoorn;train_4:Den Helder>Alkmaar>Hoorn;train_5:Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid,valid,light,0.04795193672180176
936,hill_climber_light_valid_start,8837.0,1.0,7,463.0,True,8837.0	1.0	7	463.0	False;False;False	train_1:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk;train_2:Castricum>Zaandam>Beverwijk>Castricum>Alkmaar>Hoorn>Zaandam>Amsterdam Sloterdijk;train_3:Haarlem>Beverwijk>Castricum>Beverwijk>Castricum>Beverwijk;train_4:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Alphen a/d Rijn>Gouda;train_5:Den Haag Centraal>Gouda>Rotterdam Alexander>Rotterdam Centraal>Dordrecht;train_6:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_7:Den Helder>Alkmaar,valid,light,0.052088022232055664
937,hill_climber_light_valid_start,8805.0,1.0,7,495.0,True,8805.0	1.0	7	495.0	False;False;False	train_2:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal;train_5:Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid;train_6:Zaandam>Beverwijk>Castricum>Zaandam>Hoorn;train_10:Castricum>Alkmaar>Den Helder>Alkmaar>Hoorn;train_11:Delft>Den Haag Centraal>Leiden Centraal;train_12:Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid;train_13:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk,valid,light,0.05187368392944336
938,hill_climber_light_valid_start,8792.0,1.0,7,508.0,True,8792.0	1.0	7	508.0	False;False;False	train_1:Castricum>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Alkmaar;train_2:Beverwijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_3:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid;train_5:Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal;train_6:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_7:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid;train_8:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal,valid,light,0.052712202072143555
939,hill_climber_light_valid_start,8743.0,1.0,7,557.0,True,8743.0	1.0	7	557.0	False;False;False	train_103:Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Zaandam>Hoorn>Alkmaar;train_114:Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_118:Castricum>Zaandam>Beverwijk>Castricum>Alkmaar>Den Helder;train_120:Leiden Centraal>Den Haag Centraal>Gouda>Den Haag Centraal>Delft;train_123:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam;train_124:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Delft>Den Haag Centraal;train_125:Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk,valid,light,0.06227588653564453
940,hill_climber_light_valid_start,8895.0,1.0,7,405.0,True,8895.0	1.0	7	405.0	False;False;False	train_63:Alkmaar>Hoorn>Zaandam>Beverwijk>Castricum>Zaandam;train_75:Dordrecht>Rotterdam Centraal;train_77:Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk;train_80:Amsterdam Zuid>Amsterdam Amstel;train_81:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal;train_82:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam;train_84:Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Castricum>Alkmaar>Den Helder,valid,light,0.05489182472229004
941,hill_climber_light_valid_start,8752.0,1.0,7,548.0,True,8752.0	1.0	7	548.0	False;False;False	train_89:Den Haag Centraal>Delft>Den Haag Centraal>Delft>Den Haag Centraal;train_90:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Zaandam>Castricum;train_92:Beverwijk>Castricum>Alkmaar>Hoorn>Alkmaar>Den Helder;train_99:Delft>Den Haag Centraal;train_100:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Amsterdam Zuid;train_102:Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Den Haag Centraal>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal;train_105:Haarlem>Beverwijk>Zaandam>Hoorn,valid,light,0.0577702522277832
942,hill_climber_light_valid_start,8919.0,1.0,7,381.0,True,8919.0	1.0	7	381.0	False;False;False	train_64:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal;train_65:Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Beverwijk>Zaandam>Castricum;train_66:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda;train_70:Beverwijk>Castricum>Alkmaar>Den Helder;train_71:Hoorn>Alkmaar;train_73:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem;train_74:Hoorn>Zaandam>Amsterdam Sloterdijk>Amsterdam Centraal,valid,light,0.05298280715942383
943,hill_climber_light_valid_start,8844.0,1.0,7,456.0,True,8844.0	1.0	7	456.0	False;False;False	train_15:Beverwijk>Zaandam>Castricum>Alkmaar;train_19:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Zaandam;train_20:Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum;train_22:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Den Haag Centraal;train_23:Amsterdam Amstel>Amsterdam Zuid;train_24:Zaandam>Hoorn>Alkmaar>Den Helder;train_25:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk,valid,light,0.050902605056762695
944,hill_climber_light_valid_start,8869.0,1.0,7,431.0,True,8869.0	1.0	7	431.0	False;False;False	train_3:Castricum>Zaandam>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Amsterdam Zuid;train_5:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_8:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal;train_9:Den Helder>Alkmaar>Hoorn>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid;train_10:Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid;train_11:Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht;train_12:Beverwijk>Castricum>Alkmaar,valid,light,0.04972577095031738
945,hill_climber_light_valid_start,8822.0,1.0,7,478.0,True,8822.0	1.0	7	478.0	False;False;False	train_57:Castricum>Alkmaar>Den Helder>Alkmaar>Hoorn;train_72:Hoorn>Alkmaar;train_73:Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk;train_74:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid;train_76:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Leiden Centraal>Den Haag Centraal>Delft;train_77:Dordrecht>Rotterdam Centraal;train_78:Haarlem>Amsterdam Sloterdijk>Zaandam>Beverwijk>Castricum>Zaandam>Hoorn,valid,light,0.05724072456359863
946,hill_climber_light_valid_start,8849.0,1.0,7,451.0,True,8849.0	1.0	7	451.0	False;False;False	train_79:Delft>Den Haag Centraal>Delft>Den Haag Centraal>Gouda;train_89:Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal;train_94:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_99:Den Helder>Alkmaar;train_100:Rotterdam Centraal>Dordrecht;train_101:Castricum>Zaandam>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk;train_102:Beverwijk>Castricum>Alkmaar>Hoorn>Zaandam>Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel,valid,light,0.06017875671386719
947,hill_climber_light_valid_start,8893.0,1.0,7,407.0,True,8893.0	1.0	7	407.0	False;False;False	train_96:Den Helder>Alkmaar;train_98:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem;train_101:Den Haag Centraal>Gouda;train_103:Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal;train_110:Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Zaandam>Hoorn>Alkmaar>Castricum;train_111:Den Haag Centraal>Delft>Den Haag Centraal;train_112:Beverwijk>Castricum>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid,valid,light,0.06508994102478027
